snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2023-08-30 21:00:00,5850037.860129799,1731652.1235921024,34572642.190787695,50322302.11756239,1391412.040193188
2023-08-31 00:00:00,5840513.771504847,1733275.0586973634,34562895.71799108,50313544.70348003,1393226.397653042
2023-08-31 03:00:00,5830989.682879896,1733111.9113694401,34552596.95702454,50302429.402625114,1391511.2881161547
2023-08-31 06:00:00,5821465.5942549445,1730568.473659179,34541352.51710138,50288764.20049297,1388035.447283121
2023-08-31 09:00:00,5811941.505629993,1733898.9745089584,34530237.159583986,50275818.0170622,1384392.8162260144
2023-08-31 12:00:00,5802417.417005042,1737651.2040902814,34519541.35702068,50265618.04062977,1378892.2369852369
2023-08-31 15:00:00,5792893.32838009,1741403.4336716044,34509230.50800441,50252991.39652109,1373745.8593671797
2023-08-31 18:00:00,5783369.239755139,1745155.6632529274,34498600.5779615,50241404.610819235,1372655.1833233186
2023-08-31 21:00:00,5774915.507123769,1748907.8928342503,34488809.165880166,50238348.48545626,1372944.1566438354
2023-09-01 00:00:00,5766706.0536817005,1752671.471314644,34480179.35970092,50238203.67376256,1373572.4470912737
2023-09-01 03:00:00,5758191.194658697,1756435.0497950376,34471487.746923715,50232222.69760334,1371037.688194178
2023-09-01 06:00:00,5748717.474076791,1760198.6282754312,34461690.09615518,50219315.638073064,1366846.2124213888
2023-09-01 09:00:00,5739243.753494885,1763962.2067558249,34452469.14017042,50221971.26226747,1362391.5966542894
2023-09-01 12:00:00,5729770.032912979,1767725.7852362185,34444559.596466005,50226447.42937415,1358352.3404345387
2023-09-01 15:00:00,5720296.312331073,1770250.372695876,34437893.69412924,50215127.71854062,1355780.0072230005
2023-09-01 18:00:00,5710822.591749167,1774013.9511762697,34431048.024665125,50208262.42580566,1354730.2411747873
2023-09-01 21:00:00,5701348.871167261,1777777.5296566633,34423587.999343246,50210392.59159238,1355198.152948098
2023-09-02 00:00:00,5691926.151630736,1781552.567398202,34416159.36020011,50216437.8156252,1355089.7097737286
2023-09-02 03:00:00,5682503.432094211,1785327.6051397405,34408334.42854633,50222538.55067086,1353576.6636114419
2023-09-02 06:00:00,5673080.712557686,1789102.642881279,34399915.12124923,50233330.47819318,1350279.9083225657
2023-09-02 09:00:00,5663657.99302116,1792877.6806228177,34391048.79844918,50254871.30819038,1346735.853440466
2023-09-02 12:00:00,5654235.273484635,1796652.7183643563,34383009.641863115,50275857.349979684,1342977.267192522
2023-09-02 15:00:00,5644812.55394811,1800427.756105895,34375386.389297344,50276603.33389456,1339352.916489508
2023-09-02 18:00:00,5635389.834411585,1804202.7938474335,34368592.11641936,50273173.663090736,1337602.509583999
2023-09-02 21:00:00,5625967.11487506,1807977.8315889721,34363153.76108366,50284452.02897306,1332120.3115728335
2023-09-03 00:00:00,5616596.014273541,1811764.4355576672,34359676.784151144,50289628.8558317,1333332.9902551891
2023-09-03 03:00:00,5607224.9136720225,1815551.0395263622,34357817.191015966,50292850.87307411,1334323.2692084266
2023-09-03 06:00:00,5597853.813070504,1819337.6434950572,34360956.26467838,50296208.150311604,1328850.4106751585
2023-09-03 09:00:00,5608287.6464483375,1823124.2474637523,34365107.63062811,50308558.62346467,1332802.8205877137
2023-09-03 12:00:00,5600439.710472686,1826910.8514324473,34370083.76241545,50339614.22212062,1336757.1448927268
2023-09-03 15:00:00,5591068.609871168,1830697.4554011424,34372867.740704596,50334366.318725735,1331337.9535624452
2023-09-03 18:00:00,5584280.952301115,1834484.0593698374,34378191.01299564,50329621.76378407,1331876.520720908
2023-09-03 21:00:00,5578931.186826955,1838270.6633385324,34384118.09118446,50333238.38446405,1334408.6881976281
2023-09-04 00:00:00,5574007.92442037,1842068.937072707,34389157.57918817,50337407.58352661,1337533.405365208
2023-09-04 03:00:00,5569882.448415385,1845867.2108068818,34392528.371216185,50341164.90721536,1333146.9594179967
2023-09-04 06:00:00,5560563.569342692,1849665.4845410564,34399484.89321135,50338519.169456854,1333623.6394670412
2023-09-04 09:00:00,5551244.69027,1853463.758275231,34407695.45374509,50352545.59916643,1333289.3642172192
2023-09-04 12:00:00,5544466.372423724,1857262.0320094058,34419066.832296066,50368538.55659032,1332957.5359654685
2023-09-04 15:00:00,5542665.8609764585,1861060.3057435805,34427602.15580162,50362306.808476366,1334860.975834924
2023-09-04 18:00:00,5539734.600550101,1864858.5794777551,34428974.91039986,50361143.203216374,1338997.5503952287
2023-09-04 21:00:00,5532945.025908291,1868656.8532119298,34431141.04525257,50368806.65013823,1343134.1249555333
2023-09-05 00:00:00,5526016.662576224,1872466.8967915995,34430864.808945216,50376520.04288382,1347280.2221857451
2023-09-05 03:00:00,5516750.592151812,1876276.9403712691,34433288.82855412,50376208.207359456,1348890.488259676
2023-09-05 06:00:00,5507484.521727401,1880086.9839509388,34437819.32640114,50371277.117764086,1346931.0100193662
2023-09-05 09:00:00,5499079.579091457,1883897.0275306085,34441177.52315685,50386187.772231,1344942.4079181193
2023-09-05 12:00:00,5489813.508667045,1887707.0711102781,34449650.2444728,50397613.85734827,1344207.2831799707
2023-09-05 15:00:00,5484298.196290165,1891517.1146899478,34459816.20336442,50389630.60566599,1344895.5826834585
2023-09-05 18:00:00,5480970.046904789,1895327.1582696175,34464360.26956797,50383915.22774664,1349041.6799136703
2023-09-05 21:00:00,5478376.942877622,1899137.2018492871,34462792.88665379,50385225.989903465,1353187.7771438821
2023-09-06 00:00:00,5475013.0964327855,1902959.1118665542,34461595.22256764,50388556.681913495,1357343.4827048176
2023-09-06 03:00:00,5470057.290414398,1906781.0218838213,34459695.137932464,50384236.8101989,1361499.188265753
2023-09-06 06:00:00,5460844.600109379,1910602.9319010885,34455856.95790625,50372787.45939253,1364014.7185031362
2023-09-06 09:00:00,5451631.90980436,1914424.8419183556,34450512.105824366,50376212.73223081,1365199.6067234625
2023-09-06 12:00:00,5442419.219499341,1918246.7519356227,34443492.557672806,50374138.73433705,1362901.2380372332
2023-09-06 15:00:00,5433206.529194322,1912722.370029588,34437409.94263962,50361990.86439406,1362248.1096654187
2023-09-06 18:00:00,5423993.838889304,1911878.192824235,34430869.734632105,50350871.57456539,1364285.9948747272
2023-09-06 21:00:00,5414781.148584285,1915700.102841502,34427454.27928023,50344949.56278247,1365759.1052970537
2023-09-07 00:00:00,5405622.39405209,1919533.9723719757,34424443.92027731,50342451.33840764,1366856.985958326
2023-09-07 03:00:00,5396463.639519895,1923367.8419024493,34421446.73961252,50334337.2168578,1365259.6353481424
2023-09-07 06:00:00,5387304.884987701,1926353.235843859,34416885.15895042,50323345.567773394,1359825.0310936968
2023-09-07 09:00:00,5378146.130455506,1930187.1053743325,34412772.37060511,50320844.414708816,1360728.0252968005
2023-09-07 12:00:00,5368987.375923311,1934020.9749048061,34410137.99061431,50315896.14438498,1362910.4031782057
2023-09-07 15:00:00,5359828.621391117,1928428.0941251386,34412569.40985535,50304156.06248807,1364544.0570352694
2023-09-07 18:00:00,5350669.866858922,1932261.9636556122,34416308.44657591,50292954.77026263,1361253.7847909038
2023-09-07 21:00:00,5341511.112326727,1936095.8331860858,34418211.99161503,50285660.51735735,1362655.6371189705
2023-09-08 00:00:00,5332406.833238455,1939941.7517613377,34419515.2451779,50287010.89487752,1357230.8011909903
2023-09-08 03:00:00,5323302.554150182,1939953.0900613354,34420433.2530748,50278483.043275535,1355010.444470809
2023-09-08 06:00:00,5314198.275061909,1939502.0554879387,34421792.97933353,50267144.45584166,1349585.6085428288
2023-09-08 09:00:00,5305093.995973636,1943347.9740631906,34423741.270820655,50266717.14517569,1347288.1395674136
2023-09-08 12:00:00,5295989.716885364,1947193.8926384426,34426637.92484375,50262046.124266036,1345750.813861152
2023-09-08 15:00:00,5286885.437797091,1949233.2580172094,34430107.03282891,50250796.223142296,1340325.9779331717
2023-09-08 18:00:00,5277781.158708818,1953079.1765924613,34435781.25189488,50240595.67113704,1340082.4133031385
2023-09-08 21:00:00,5268676.879620546,1956925.0951677132,34442723.67976382,50236840.76744893,1344257.5773751582
2023-09-09 00:00:00,5259627.599505042,1960783.1487487773,34447039.011745475,50238827.589172974,1348442.584285982
2023-09-09 03:00:00,5250578.319389538,1964641.2023298414,34449541.709606014,50242097.35806588,1352627.5911968057
2023-09-09 06:00:00,5241529.039274034,1948051.9236568508,34452537.42320494,50259415.73475513,1355230.2804574033
2023-09-09 09:00:00,5239824.533189144,1951909.977237915,34454288.1355219,50290975.347561575,1359415.287368227
2023-09-09 12:00:00,5242024.343275766,1955768.030818979,34454279.89275436,50322534.96036802,1363600.2942790508
2023-09-09 15:00:00,5234585.163907571,1959626.0844000431,34454896.428914994,50316797.37207413,1366439.1986301038
2023-09-09 18:00:00,5232319.630230254,1963484.1379811072,34456636.65104326,50315023.7210581,1370624.2055409276
2023-09-09 21:00:00,5226686.360938985,1967342.1915621713,34460804.80315319,50320899.45079022,1374809.2124517513
2023-09-10 00:00:00,5218820.805942793,1971212.4625140962,34471565.54277428,50329034.54007305,1379004.1331557147
2023-09-10 03:00:00,5209827.032031524,1965382.0718878917,34476463.275497906,50344412.29672163,1383199.053859678
2023-09-10 06:00:00,5200833.258120255,1969252.3428398166,34479071.78856455,50341469.96902926,1387393.9745636415
2023-09-10 09:00:00,5201475.460660354,1973122.6137917414,34477547.50556306,50373115.76461685,1391588.8952676049
2023-09-10 12:00:00,5199268.142643139,1976992.8847436663,34475692.17573586,50404761.56020443,1395783.8159715682
2023-09-10 15:00:00,5190274.368731869,1978480.2596966724,34470960.60990402,50394393.77938732,1395078.301878025
2023-09-10 18:00:00,5181280.5948206,1982350.5306485973,34465067.751909696,50388843.182736896,1389673.2225819884
2023-09-10 21:00:00,5172286.820909331,1986220.8016005221,34459650.282560624,50384670.59878472,1389444.5586102898
2023-09-11 00:00:00,5163349.043986074,1990103.3686679858,34455382.78673883,50382905.12610097,1388922.2657355994
2023-09-11 03:00:00,5154411.267062817,1993985.9357354494,34452999.314681716,50377202.79527651,1385512.5304759555
2023-09-11 06:00:00,5145473.49013956,1996874.0565070193,34454344.23588881,50367449.16105116,1380117.432431055
2023-09-11 09:00:00,5136535.713216303,2000756.623574483,34460496.072081126,50367970.684573576,1376179.6717044732
2023-09-11 12:00:00,5131384.744538262,2004639.1906419466,34464508.25574294,50369147.266632706,1373518.3931913383
2023-09-11 15:00:00,5129043.850106776,2008521.7577094103,34469622.47353501,50357733.91788448,1374252.9296022272
2023-09-11 18:00:00,5127700.027338847,2012404.324776874,34476259.49577856,50351358.49932438,1378457.8315573267
2023-09-11 21:00:00,5123185.578753768,2016286.8918443376,34481824.93644913,50353899.495565794,1382662.7335124263
2023-09-12 00:00:00,5116480.375074212,2020181.8301283307,34487381.17237588,50359104.15423374,1386877.6807332423
2023-09-12 03:00:00,5107599.0693296315,2024076.768412324,34487396.12940986,50354729.669036865,1391092.6279540583
2023-09-12 06:00:00,5098717.763585051,2027971.706696317,34485626.25477119,50342942.91482642,1389979.936625536
2023-09-12 09:00:00,5089836.45784047,2031866.6449803102,34485759.2927988,50334731.29021931,1385601.2081407334
2023-09-12 12:00:00,5080955.152095889,2031512.2637693984,34486993.29116671,50324206.49557568,1387981.5238403252
2023-09-12 15:00:00,5072073.846351308,2028830.5018735467,34489420.399723925,50313456.6133909,1389223.411783435
2023-09-12 18:00:00,5063192.540606727,2032725.44015754,34494262.8226477,50307955.242392816,1383838.359004251
2023-09-12 21:00:00,5054311.234862146,2036620.378441533,34500146.22860436,50305071.901187465,1387130.236165112
2023-09-13 00:00:00,5045486.857753274,2040527.7593771196,34503064.40242668,50306090.48866436,1389538.7689284468
2023-09-13 03:00:00,5037526.009461054,2044435.1403127061,34507138.84936957,50300129.60304706,1389442.7978811169
2023-09-13 06:00:00,5028701.632352182,2048342.5212482926,34504703.64183633,50288485.26081794,1385700.52661685
2023-09-13 09:00:00,5019877.25524331,2052249.9021838792,34498426.77988655,50286819.79448809,1383423.354389608
2023-09-13 12:00:00,5011052.878134438,2056157.2831194657,34493183.08302558,50292429.13302909,1381672.774744573
2023-09-13 15:00:00,5002228.501025566,2060064.6640550522,34486274.76101344,50285928.47168458,1380028.8156191488
2023-09-13 18:00:00,4998170.971684342,2063972.0449906387,34477613.63771247,50279068.64770729,1379733.5285988946
2023-09-13 21:00:00,4994022.824583733,2067879.4259262253,34469176.49688062,50278579.98908948,1380345.5793287456
2023-09-14 00:00:00,4987676.875494354,2071799.3172613864,34460645.69476946,50279508.8693031,1383629.5278330622
2023-09-14 03:00:00,4978909.867609043,2058978.5861673346,34454450.37110063,50289341.57175981,1385276.7872090363
2023-09-14 06:00:00,4970142.859723731,2061694.2835331208,34448965.14957601,50275546.32318744,1379912.0034505096
2023-09-14 09:00:00,4961375.851838419,2065614.174868282,34443679.375258006,50268355.807192385,1374547.219691983
2023-09-14 12:00:00,4952608.8439531075,2069534.066203443,34437921.961068444,50261651.7054893,1369182.4359334563
2023-09-14 15:00:00,4943841.836067796,2068349.0318729836,34432229.515446365,50248848.77581509,1363817.6521749296
2023-09-14 18:00:00,4935074.828182484,2067522.7507553047,34430470.37520723,50235998.49185289,1362652.8869958
2023-09-14 21:00:00,4926307.820297172,2071442.6420904659,34430411.036934964,50228586.395780765,1361989.5905758396
2023-09-15 00:00:00,4917598.605223531,2075375.107866035,34429190.788317546,50226177.52838092,1360700.8276900225
2023-09-15 03:00:00,4908889.3901498895,2079307.5736416043,34428289.54615432,50218621.581927046,1356859.2035227166
2023-09-15 06:00:00,4901401.8824370615,2083240.0394171735,34424451.816565484,50208778.13820832,1352940.0101837344
2023-09-15 09:00:00,4892692.66736342,2087172.5051927427,34419411.33805102,50214973.529504925,1350288.8121693383
2023-09-15 12:00:00,4883983.452289779,2091104.970968312,34413786.035490245,50217559.44528229,1348627.4944951574
2023-09-15 15:00:00,4875274.237216137,2093697.2914199233,34409079.36073671,50205471.307230204,1348966.3382879342
2023-09-15 18:00:00,4866565.022142496,2097629.7571954923,34405349.633239016,50198658.711832196,1353127.6467935962
2023-09-15 21:00:00,4857855.807068855,2101562.2229710612,34405086.246523224,50198564.53070616,1357373.0801027426
2023-09-16 00:00:00,4849204.791269738,2105507.3235017555,34412845.03942269,50201886.62023807,1361628.781108438
2023-09-16 03:00:00,4840553.775470622,2109452.4240324497,34422230.83748545,50202321.798132315,1364581.7488470806
2023-09-16 06:00:00,4831902.759671506,2113397.524563144,34426995.24709505,50201559.52594205,1359316.9655490979
2023-09-16 09:00:00,4823251.743872389,2102000.437216695,34427943.52251185,50222008.75685576,1360269.5762213091
2023-09-16 12:00:00,4814600.728073273,2105945.537747389,34424315.75813711,50229452.19529391,1356853.735522223
2023-09-16 15:00:00,4805949.7122741565,2109890.6382780834,34418744.42830523,50218746.79048012,1356371.4342126716
2023-09-16 18:00:00,4797298.69647504,2113835.7388087776,34411413.00726662,50214081.09047224,1356798.4620571667
2023-09-16 21:00:00,4789513.496833927,2117780.839339472,34404085.875316925,50214630.34791893,1359251.4991419758
2023-09-17 00:00:00,4785683.819860988,2121738.6311960267,34396307.345992446,50217160.99049453,1361086.1376383374
2023-09-17 03:00:00,4785056.945287102,2125696.4230525815,34387362.63189006,50220013.6494571,1362261.486879331
2023-09-17 06:00:00,4784004.194779041,2129654.2149091363,34377395.04464453,50221526.82553621,1363318.3355607411
2023-09-17 09:00:00,4796206.9545677155,2133612.006765691,34368476.417458944,50253790.00388405,1367584.3516143532
2023-09-17 12:00:00,4805407.217276427,2137569.798622246,34360637.45719348,50286053.18223189,1371850.3676679654
2023-09-17 15:00:00,4796814.789968989,2141527.5904788007,34352453.099421725,50280618.87621798,1376116.3837215775
2023-09-17 18:00:00,4788222.362661551,2145485.3823353555,34345041.39199518,50283438.25167304,1379663.156241303
2023-09-17 21:00:00,4779629.935354113,2149443.1741919103,34342883.64625359,50297541.49117668,1381643.3664776378
2023-09-18 00:00:00,4771096.46839447,2153413.710184321,34346762.256429724,50317486.03917322,1380505.531373342
2023-09-18 03:00:00,4764399.458479303,2157384.2461767313,34351138.23491343,50331107.08946537,1375895.051543563
2023-09-18 06:00:00,4757040.031782116,2161354.782169142,34353654.2027514,50345212.10997382,1372126.5890897524
